sra_study_id,study_title,sra_sample_id,sample_name,sra_experiment_id,sra_run_id
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789599,,ERX2068901,ERR2009138
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789581,,ERX2068883,ERR2009120
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789590,,ERX2068892,ERR2009129
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789606,,ERX2068908,ERR2009145
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789615,,ERX2068917,ERR2009154
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789612,,ERX2068914,ERR2009151
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789611,,ERX2068913,ERR2009150
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789601,,ERX2068903,ERR2009140
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789614,,ERX2068916,ERR2009153
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789607,,ERX2068909,ERR2009146
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789586,,ERX2068888,ERR2009125
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789603,,ERX2068905,ERR2009142
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789617,,ERX2068919,ERR2009156
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789587,,ERX2068889,ERR2009126
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789610,,ERX2068912,ERR2009149
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789582,,ERX2068884,ERR2009121
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789584,,ERX2068886,ERR2009123
ERP023550,RNA-seq of human intestinal organoids colonized with E. coli and other immature intestinal tissues,ERS1789613,,ERX2068915,ERR2009152
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614932,,SRX2019153,SRR4027219
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615093,,SRX2019421,SRR4027487
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615097,,SRX2019426,SRR4027492
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615037,,SRX2019431,SRR4027497
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615038,,SRX2019432,SRR4027498
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615100,,SRX2019429,SRR4027495
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615095,,SRX2019423,SRR4027489
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615099,,SRX2019428,SRR4027494
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615094,,SRX2019422,SRR4027488
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615035,,SRX2019424,SRR4027490
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615098,,SRX2019427,SRR4027493
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615096,,SRX2019425,SRR4027491
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614941,,SRX2019162,SRR4027228
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614943,,SRX2019163,SRR4027229
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614942,,SRX2019164,SRR4027230
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614960,,SRX2019181,SRR4027247
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615089,,SRX2019416,SRR4027482
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615091,,SRX2019418,SRR4027484
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615090,,SRX2019417,SRR4027483
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615092,,SRX2019420,SRR4027486
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614963,,SRX2019185,SRR4027251
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614931,,SRX2019152,SRR4027218
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614955,,SRX2019176,SRR4027242
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614988,,SRX2019209,SRR4027275
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615071,,SRX2019443,SRR4027509
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614982,,SRX2019203,SRR4027269
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614989,,SRX2019210,SRR4027276
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614981,,SRX2019202,SRR4027268
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614983,,SRX2019204,SRR4027270
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614970,,SRX2019190,SRR4027256
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614979,,SRX2019200,SRR4027266
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614978,,SRX2019199,SRR4027265
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614987,,SRX2019208,SRR4027274
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614944,,SRX2019165,SRR4027231
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614996,,SRX2019220,SRR4027286
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614986,,SRX2019207,SRR4027273
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614980,,SRX2019201,SRR4027267
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614924,,SRX2019145,SRR4027211
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615025,,SRX2019419,SRR4027485
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615027,,SRX2019430,SRR4027496
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615106,,SRX2019441,SRR4027507
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615029,,SRX2019452,SRR4027518
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614884,,SRX2019104,SRR4027170
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614884,,SRX2019105,SRR4027171
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614884,,SRX2019216,SRR4027282
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614884,,SRX2019327,SRR4027393
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1614884,,SRX2019408,SRR4027474
SRP081654,"Molecular, Phenotypic, and Sample-associated Data to Describe Pluripotent Stem Cell Lines and Derivatives",SRS1615024,,SRX2019248,SRR4027314
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505729,,SRX3175966,SRR6025304
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505732,,SRX3175969,SRR6025301
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505735,,SRX3175972,SRR6025298
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505730,,SRX3175967,SRR6025303
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505733,,SRX3175970,SRR6025300
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505736,,SRX3175973,SRR6025297
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505728,,SRX3175965,SRR6025305
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505731,,SRX3175968,SRR6025302
SRP117243,A post-transcriptional program coordinated by CSDE1 prevents intrinsic neural differentiation of human embryonic stem cells,SRS2505734,,SRX3175971,SRR6025299
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059995,,ERX1345315,ERR1273708
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059997,,ERX1345317,ERR1273710
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059996,,ERX1345316,ERR1273709
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059992,,ERX1345312,ERR1273705
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059994,,ERX1345314,ERR1273707
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059993,,ERX1345313,ERR1273706
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059998,,ERX1345318,ERR1273711
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1059999,,ERX1345319,ERR1273712
ERP014247,Transcriptional profiling of human naive embryonic stem cells,ERS1060000,,ERX1345320,ERR1273713
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986638,Cord blood stem cells,SRX1090964,SRR2095428
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986638,Cord blood stem cells,SRX1090964,SRR2095429
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986638,Cord blood stem cells,SRX1090964,SRR2095430
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986637,Cord blood stem cells,SRX1090965,SRR2095431
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986637,Cord blood stem cells,SRX1090965,SRR2095432
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986637,Cord blood stem cells,SRX1090965,SRR2095433
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986647,Cord blood stem cells,SRX1090960,SRR2095416
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986647,Cord blood stem cells,SRX1090960,SRR2095417
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986647,Cord blood stem cells,SRX1090960,SRR2095418
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986646,Cord blood stem cells,SRX1090961,SRR2095419
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986646,Cord blood stem cells,SRX1090961,SRR2095420
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986646,Cord blood stem cells,SRX1090961,SRR2095421
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986640,Cord blood stem cells,SRX1090962,SRR2095422
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986640,Cord blood stem cells,SRX1090962,SRR2095423
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986640,Cord blood stem cells,SRX1090962,SRR2095424
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986639,Cord blood stem cells,SRX1090963,SRR2095425
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986639,Cord blood stem cells,SRX1090963,SRR2095426
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986639,Cord blood stem cells,SRX1090963,SRR2095427
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986635,Cord blood stem cells,SRX1090967,SRR2095437
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986635,Cord blood stem cells,SRX1090967,SRR2095438
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986635,Cord blood stem cells,SRX1090967,SRR2095439
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986636,Cord blood stem cells,SRX1090966,SRR2095434
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986636,Cord blood stem cells,SRX1090966,SRR2095435
SRP060605,Musashi-2 attenuates AHR signalling to expand human haematopoietic stem cells,SRS986636,Cord blood stem cells,SRX1090966,SRR2095436
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099354,,SRX1304678,SRR2558699
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099348,,SRX1304675,SRR2558696
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099347,,SRX1304674,SRR2558695
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099349,,SRX1304677,SRR2558698
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099352,,SRX1304681,SRR2558702
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099351,,SRX1304679,SRR2558700
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099350,,SRX1304676,SRR2558697
SRP064475,Homo sapiens isolate:WA09 Raw sequence reads,SRS1099353,,SRX1304680,SRR2558701
SRP073749,LBO D25,SRS1409266,,SRX1721736,SRR3422275
SRP073749,LBO D25,SRS1409265,,SRX1721735,SRR3422274
SRP073749,LBO D25,SRS1409268,,SRX1721738,SRR3422277
SRP073749,LBO D25,SRS1409264,,SRX1721734,SRR3422273
SRP073749,LBO D25,SRS1409267,,SRX1721737,SRR3422276
SRP073749,LBO D25,SRS1409269,,SRX1721739,SRR3422278
SRP055967,human embryonic and mesenchymal stem cells,SRS868147,,SRX912146,SRR1926133
SRP055967,human embryonic and mesenchymal stem cells,SRS868146,,SRX912147,SRR1926132
SRP055967,human embryonic and mesenchymal stem cells,SRS868508,,SRX912148,SRR1926136
SRP055967,human embryonic and mesenchymal stem cells,SRS868152,,SRX912139,SRR1867792
SRP055967,human embryonic and mesenchymal stem cells,SRS868149,,SRX912143,SRR1926135
SRP055967,human embryonic and mesenchymal stem cells,SRS868148,,SRX912145,SRR1926134
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197536,,ERX182687,ERR266348
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197536,,ERX182702,ERR266334
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197530,,ERX182652,ERR266335
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197530,,ERX182661,ERR266337
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197530,,ERX182670,ERR266351
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197530,,ERX182686,ERR266349
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197530,,ERX182692,ERR266338
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182654,ERR266345
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182656,ERR266330
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182660,ERR266329
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182666,ERR266340
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182694,ERR266332
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197532,,ERX182696,ERR266336
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197534,,ERX182663,ERR266331
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197534,,ERX182668,ERR266350
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182655,ERR266346
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182658,ERR207980
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182659,ERR266342
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182665,ERR208004
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182676,ERR207985
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182677,ERR266339
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182678,ERR207981
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182681,ERR266333
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182688,ERR266341
ERP002045,Transcriptional and epigenetic profiling of the progression of hESCs to beta cells,ERS197531,,ERX182690,ERR266344
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519641,H9 human embryonic stem cells_induced to mesoderm_400Pa,SRX1868875,SRR3708243
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519641,H9 human embryonic stem cells_induced to mesoderm_400Pa,SRX1868875,SRR3708244
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519642,H9 human embryonic stem cells_induced to mesoderm_400Pa,SRX1868876,SRR3708245
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519642,H9 human embryonic stem cells_induced to mesoderm_400Pa,SRX1868876,SRR3708246
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519644,H9 human embryonic stem cells_induced to mesoderm_60kPa,SRX1868877,SRR3708247
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519644,H9 human embryonic stem cells_induced to mesoderm_60kPa,SRX1868877,SRR3708248
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519643,H9 human embryonic stem cells_induced to mesoderm_60kPa,SRX1868878,SRR3708249
SRP076871,Transcriptome profiling of self-renewing hESCs and multipotent mesoderm progenitor cells as a function of substrate stiffness,SRS1519643,H9 human embryonic stem cells_induced to mesoderm_60kPa,SRX1868878,SRR3708250
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025823,,SRX1140350,SRR2153486
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025823,,SRX1140350,SRR2153487
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025825,,SRX1140352,SRR2153531
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025825,,SRX1140352,SRR2153532
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025816,,SRX1140343,SRR2153341
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025816,,SRX1140343,SRR2153409
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025819,,SRX1140346,SRR2153413
SRP062203,Homo sapiens Transcriptome or Gene expression,SRS1025819,,SRX1140346,SRR2153414
SRP074237,"mRNA expression data from human parthenogenetic haploid ESCs (hPGES), normal ESCs (H9) and human fibroblast",SRS1418656,G0/G1 haploid ESCs from parthenogenetic blastocysts,SRX1738210,SRR3470674
SRP074237,"mRNA expression data from human parthenogenetic haploid ESCs (hPGES), normal ESCs (H9) and human fibroblast",SRS1418659,G0/G1 haploid ESCs from parthenogenetic blastocysts,SRX1738212,SRR3470676
SRP074237,"mRNA expression data from human parthenogenetic haploid ESCs (hPGES), normal ESCs (H9) and human fibroblast",SRS1418660,G0/G1 diploid ESCs from parthenogenetic blastocysts,SRX1738213,SRR3470677
SRP074237,"mRNA expression data from human parthenogenetic haploid ESCs (hPGES), normal ESCs (H9) and human fibroblast",SRS1418657,G0/G1 diploid ESCs from parthenogenetic blastocysts,SRX1738211,SRR3470675
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031628
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031629
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031630
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031631
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031632
SRP046944,Roadmap Epigenomics Program - UCSF,SRS1095748,,SRX014392,SRR031633
